2.634996406228923	1
1.0065478810336153	1
5.949899860097534	1
0.30943948386949593	1
1.7380163504351738	1
3.0373678581832895	1
1.0340690535157073	1
5.6218765244172	1
4.380484576002134	1
3.458584345244086	1
1.2184855354523707	1
4.953770166050907	1
3.6072540842372183	1
3.811598008350044	1
0.27996461575456705	1
2.274488860437418	1
3.919248595753627	1
5.150429220154189	1
1.6941159679979965	1
3.2857043307831395	1
2.8314498855189316	0.09235128980313355


2.6437330768988767	1
1.0350273402488621	1
5.9722775613320245	1
0.32422826360779095	1
1.7468179582934724	1
3.039538479641958	1
1.0915086112791517	1
5.620829848544733	1
4.394586572269658	1
3.4684359950715473	1
1.2479015373963958	1
4.950967082677717	1
3.6060585493783393	1
3.809082133343019	1
0.32509006260844125	1
2.281108673048644	1
3.9228579769966903	1
5.1528098130090445	1
1.7196225109122714	1
3.2863385749310825	1
2.806714651640516	0.10057096329328298


2.6523826941513495	1
1.0639632804647183	1
5.994887882510561	1
0.339418743785369	1
1.7559052166186466	1
3.041493075579263	1
1.1494172330787211	1
5.619743177756626	1
4.4082728885614095	1
3.4779076290938686	1
1.2777347076075707	1
4.9478584267226	1
3.604492642628617	1
3.8061609569109325	1
0.37074185914001634	1
2.2878238854899444	1
3.926029577300776	1
5.154964425638094	1
1.7453979394231818	1
3.2866823019766684	1
2.788025045788867	0.10919276760194734


2.660952940564953	1
1.0933655333889658	1
6.017739212651441	1
0.35502123984612965	1
1.7652930642339415	1
3.043239074526724	1
1.2077875825427744	1
5.618597761104503	1
4.421529747216468	1
3.486995119668083	1
1.3079913885907606	1
4.944419784652601	1
3.6025549290445533	1
3.802828791069121	1
0.4169410715248174	1
2.2946482124396055	1
3.928753796033635	1
5.156872086699776	1
1.7714449508680126	1
3.2867402773110617	1
2.774409479089859	0.11818793666030333


2.6694521465075827	1
1.1232434805726086	1
6.040840242717012	1
0.371046166198571	1
1.774996363891559	1
3.044785064527686	1
1.2666094193280382	1
5.617373768547176	1
4.434343115043494	1
3.495695102030221	1
1.3386772834103309	1
4.940626104616642	1
3.600245288578785	1
3.7990811831861016	1
0.46370840716802997	1
2.301595702087931	1
3.931021753771511	1
5.1585109736772425	1
1.7977657396027258	1
3.2865185890127164	1
2.7650687027638514	0.12753286559743846


2.6778892848884945	1
1.1536059810533545	1
6.0641999809573965	1
0.3875040390315094	1
1.7850298451850017	1
3.04614082207352	1
1.3258694494969907	1
5.616050266929731	1
4.446698733701924	1
3.504005045462068	1
1.369797385078662	1
4.936451750434744	1
3.597565021422009	1
3.794915047718791	1
0.5110640705449337	1
2.3086806859130737	1
3.932825405654302	1
5.159858414893342	1
1.8243619560863646	1
3.2860247063349153	1
2.7593468494064006	0.1372077697044555


2.6862739600553467	1
1.1844612947235016	1
6.087827769751185	1
0.4044054796510513	1
1.7954080450035377	1
3.0473173327290057	1
1.3855511941254897	1
5.614605197863418	1
4.458582155427928	1
3.51192332449362	1
1.4013559037977563	1
4.9318705675609245	1
3.5945169504585657	1
3.7903287991500423	1
0.5590276033180325	1
2.315917723154521	1
3.9341576602579065	1
5.160890897450576	1
1.851234665871862	1
3.2852675304118137	1
2.756705129476815	0.14719565439503762


2.694616390448885	1
1.215817001715153	1
6.111733304078929	1
0.421761218451063	1
1.8061452459140588	1
3.0483268023089916	1
1.44563488045414	1
5.613015357891508	1
4.469978784349695	1
3.5194492892094784	1
1.4333561926092349	1
4.926855962123728	1
3.5911055189416157	1
3.785322484245003	1
0.6076177082576608	1
2.323321540244298	1
3.935012503012171	1
5.161584081839846	1
1.8783843089428234	1
3.284257435593723	1
2.7566994699791847	0.15748153244284044


2.7029273846970017	1
1.2476799181844618	1
6.135926651767106	1
0.43958209962571565	1
1.817255412907007	1
3.0491826575269463	1
1.506097359929226	1
5.611256381348335	1
4.480873923607227	1
3.526583333631448	1
1.4658006720917436	1
4.921380994146584	1
3.5873368813488384	1
3.779897911495416	1
0.6568520567112203	1
2.330906965552954	1
3.9353851229687904	1
5.161912824002954	1
1.9058106598680595	1
3.2830062998278122	1
2.7589621426034006	0.16805183297675214


2.7112183109121735	1
1.2800560089670368	1
6.160418275639949	1
0.4578790867229934	1
1.82875212898667	1
3.049899535128999	1
1.5669120573698079	1
5.609302726345902	1
4.491252828460627	1
3.533326961066154	1
1.498690754822566	1
4.915418486033305	1
3.583218985270102	1
3.7740587753947157	1
0.7067470796348269	1
2.338688859900963	1
3.9352720414948785	1
5.16185120567754	1
1.933512789267342	1
3.281527522548671	1
2.7631869398582656	0.17889395773658934


2.7195010590499673	1
1.31295029766617	1
6.185219057713902	1
0.4766632691213679	1
1.8406485301192204	1
3.0504932586551403	1
1.628048955227572	1
5.607127664357744	1
4.501100765538614	1
3.539682845239327	1
1.5320267703885586	1
4.90894114736926	1
3.578761642113101	1
3.7678107729924792	1
0.757317742522949	1
2.346682043372161	1
3.934671241240619	1
5.1613725739003105	1
1.9614890270905578	1
3.2798360286374955	1
2.7691173219112315	0.18999595029803815


2.7277879962887273	1
1.3463667748213315	1
6.210340325564135	1
0.4959458694872561	1
1.8529572400716476	1
3.0509808021312868	1
1.689474616461336	1
5.604703273916459	1
4.510403078346554	1
3.5456548859907357	1
1.5658078917867768	1
4.901921717033011	1
3.5739765843991167	1
3.761161710025351	1
0.8085773049481839	1
2.354901219040055	1
3.933582293510033	1
5.160449590595721	1
1.9897369282058441	1
3.27794825715044	1
2.7765369734398035	0.20134625228981884


2.736091915498444	1
1.3803083048833973	1
6.235793880984257	1
0.5157382522375881	1
1.8656903056787355	1
3.0513802401890096	1
1.7511522489222537	1
5.602000439003103	1
4.519145259120901	1
3.5512482582784206	1
1.6000320640938457	1
4.894333123532127	1
3.5688775074650136	1
3.754121593823527	1
0.8605370658545761	1
2.3633608942762185	1
3.932006481959542	1
5.159054293233014	1
2.0182532407686438	1
3.2758821337053203	1
2.7852622825075084	0.21293352699489146


2.7444259769761836	1
1.4147765327923247	1
6.261592031048548	1
0.5360519329891265	1
1.8788591330615254	1
3.051710684329282	1
1.8130418133415396	1
5.5989888527871265	1
4.527313027084486	1
3.556469453239807	1
1.6346959363020575	1
4.886148664365058	1
3.5634800934935797	1
3.7467027101568315	1
0.9132060962316224	1
2.3720753003489397	1
3.9299469203670245	1
5.157158167593873	1
2.047033877801805	1
3.2736570256484288	1
2.7951363386179318	0.22474653544387374


2.752803643732133	1
1.4497717910096148	1
6.287747621670043	1
0.5568985889235241	1
1.8924744252880539	1
3.0519922052862003	1
1.8751001760434538	1
5.595637027477944	1
4.534892413123444	1
3.5613263100815833	1
1.669794797216799	1
4.877342205061222	1
3.557802015964204	1
3.7389196812202816	1
0.9665909613275724	1
2.381058311037097	1
3.9274086620618793	1
5.154732233754206	1
2.076073892356747	1
3.271293679394569	1
2.806024126598282	0.2367740535341245


2.7612386107100404	1
1.485293007899512	1
6.314274073726695	1
0.5782900699340062	1
1.906546121915285	1
3.0522457416986266	1
1.937281306397526	1
5.5919123111761175	1
4.541869850869753	1
3.5658280376201015	1
1.7053225162825425	1
4.867888398355133	1
3.5518629228489407	1
3.7307895020717092	1
1.0206954351321422	1
2.3903233609773507	1
3.9243987984914184	1
5.151747146443125	1
2.1053674565483136	1
3.2688141396363597	1
2.8178086607203663	0.24900482117110664


2.7697447284147003	1
1.5213376183777205	1
6.341185421800104	1
0.6002384103456067	1
1.9210833407810097	1
3.052492995553442	1
1.999536517812287	1
5.587780912764901	1
4.54823227413036	1
3.5699852243688026	1
1.7412714901527702	1
4.857762923696844	1
3.5456843971717733	1
3.722331553026849	1
1.0755202104593404	1
2.399883364432019	1
3.9209265443276577	1
5.148173310994443	1
2.1349078446635548	1
3.2662416504444707	1
2.830387858663849	0.26142751619873583


2.778335921494045	1
1.5579014777536115	1
6.368496355535062	1
0.6227558409156656	1
1.9360943223282217	1
3.052756315114657	1
2.061814749805585	1
5.583207936061083	1
4.5539672205503505	1
3.5738098361674884	1
1.7776325957437327	1
4.84694274697829	1
3.5392898938953885	1
3.7135675857909245	1
1.1310626085762987	1
2.409750635112115	1
3.917003306497668	1
5.143981016143218	1
2.164687420441085	1
3.263600538618806	1
2.843671998832271	0.27403074717178005


2.787026102882349	1
1.5949787796816743	1
6.396222263580762	1
0.6458548007243751	1
1.9515863766457016	1
3.0530585662894256	1
2.1240628874199485	1
5.578157424645212	1
4.559062941328593	1
3.5773152004683824	1
1.8143951504153415	1
4.835406399950168	1
3.532704652491882	1
3.7045216814580564	1
1.18731629293575	1
2.41993680761828	1
3.9126427345560892	1
5.139140584931384	1
2.194697628507945	1
3.2609160799913672	1
2.8575816390353266	0.28680305998438715


2.795829084153475	1
1.6325619791118366	1
6.424379280012484	1
0.6695479484559941	1
1.9675658333021198	1
3.0534229935975215	1
2.1862261130470824	1
5.572592419010465	1
4.563508516713902	1
3.5805159765341057	1
1.8515468798088988	1
4.823134278303933	1
3.525955584981767	1
3.695220178935922	1
1.2442709921565636	1
2.4304527609768978	1
3.9078607499156814	1
5.133622544959696	1
2.224928989851513	1
3.2582143497146565	1
2.872045901530977	0.29973295412171513


2.8047584827601146	1
1.6706417210890543	1
6.452984333051936	1
0.6938481724493334	1
1.9840379939429647	1
3.0538730720992837	1
2.2482482846468437	1
5.566475027898577	1
4.567293976892115	1
3.583428110961435	1
1.8890738937465406	1
4.8101089567868875	1
3.5190711396787675	1
3.6856915728459674	1
1.301912237933844	1
2.4413085446560885	1
3.902675551615861	1
5.127397819142609	1
2.2553711011023547	1
